seed,fold,condition,stage,batch,success,return,total_length,initial_length,feedback_length,response_length
0,0,duplex_direct,1,287,0.21875,0.08124999999999996,6.875,2.609375,1.796875,2.46875
0,0,duplex_direct,1,288,0.1875,0.04968749999999997,6.890625,2.4375,1.921875,2.53125
0,0,duplex_direct,1,289,0.140625,0.006562499999999997,6.703125,2.265625,1.875,2.5625
0,0,duplex_direct,1,290,0.171875,0.031562499999999966,7.015625,2.359375,1.859375,2.796875
0,0,duplex_direct,1,291,0.1875,0.05531249999999998,6.609375,2.203125,1.90625,2.5
0,0,duplex_direct,1,292,0.21875,0.09093749999999999,6.390625,2.3125,1.84375,2.234375
0,0,duplex_direct,1,293,0.09375,-0.04093750000000001,6.734375,2.234375,1.828125,2.671875
0,0,duplex_direct,1,294,0.234375,0.101875,6.625,2.171875,1.90625,2.546875
0,0,duplex_direct,1,295,0.140625,0.009062499999999989,6.578125,2.265625,1.84375,2.46875
0,0,duplex_direct,1,296,0.078125,-0.05156250000000004,6.484375,2.15625,1.8125,2.515625
0,0,duplex_direct,1,297,0.1875,0.058437499999999955,6.453125,2.265625,1.75,2.4375
0,0,duplex_direct,1,298,0.203125,0.06812499999999995,6.75,2.40625,1.8125,2.53125
0,0,duplex_direct,1,299,0.1875,0.05281249999999997,6.734375,2.390625,1.765625,2.578125
0,0,duplex_direct,1,300,0.171875,0.036874999999999956,6.75,2.453125,1.828125,2.46875
0,0,duplex_direct,1,301,0.265625,0.133125,6.625,2.3125,1.828125,2.484375
0,0,duplex_direct,1,302,0.21875,0.091875,6.34375,2.3125,1.796875,2.234375
0,0,duplex_direct,1,303,0.171875,0.04093749999999998,6.546875,2.109375,1.84375,2.59375
0,0,duplex_direct,1,304,0.140625,0.006562499999999992,6.703125,2.234375,1.921875,2.546875
0,0,duplex_direct,1,305,0.171875,0.03749999999999991,6.71875,2.296875,1.890625,2.53125
0,0,duplex_direct,1,306,0.109375,-0.021250000000000047,6.53125,2.375,1.828125,2.328125
0,0,duplex_direct,1,307,0.078125,-0.05062500000000004,6.4375,2.21875,1.796875,2.421875
0,0,duplex_direct,1,308,0.109375,-0.020312500000000032,6.484375,2.28125,1.6875,2.515625
0,0,duplex_direct,1,309,0.171875,0.04124999999999998,6.53125,2.125,1.921875,2.484375
0,0,duplex_direct,1,310,0.109375,-0.025937500000000002,6.765625,2.4375,1.8125,2.515625
0,0,duplex_direct,1,311,0.234375,0.10468749999999999,6.484375,2.328125,1.859375,2.296875
0,0,duplex_direct,1,312,0.109375,-0.015312500000000026,6.234375,2.015625,1.84375,2.375
0,0,duplex_direct,1,313,0.1875,0.06062499999999999,6.34375,2.25,1.859375,2.234375
0,0,duplex_direct,1,314,0.109375,-0.018750000000000044,6.40625,2.3125,1.859375,2.234375
0,0,duplex_direct,1,315,0.125,-0.013750000000000023,6.9375,2.484375,1.890625,2.5625
0,0,duplex_direct,1,316,0.203125,0.07499999999999998,6.40625,2.4375,1.8125,2.15625
0,0,duplex_direct,1,317,0.15625,0.02656249999999995,6.484375,2.421875,1.703125,2.359375
0,0,duplex_direct,1,318,0.140625,0.011875,6.4375,2.125,1.765625,2.546875
0,0,duplex_direct,1,319,0.171875,0.04749999999999996,6.21875,2.1875,1.8125,2.21875
0,0,duplex_direct,1,320,0.234375,0.105,6.46875,2.359375,1.625,2.484375
0,0,duplex_direct,1,321,0.125,-0.0006250000000000006,6.28125,2.109375,1.890625,2.28125
0,0,duplex_direct,1,322,0.140625,0.01312499999999999,6.375,2.28125,1.828125,2.265625
0,0,duplex_direct,1,323,0.21875,0.09656249999999995,6.109375,2.34375,1.71875,2.046875
0,0,duplex_direct,1,324,0.171875,0.04749999999999993,6.21875,2.140625,1.796875,2.28125
0,0,duplex_direct,1,325,0.171875,0.045624999999999936,6.3125,2.25,1.84375,2.21875
0,0,duplex_direct,1,326,0.1875,0.05843749999999996,6.453125,2.296875,1.796875,2.359375
0,0,duplex_direct,1,327,0.203125,0.08031249999999995,6.140625,2.203125,1.9375,2.0
0,0,duplex_direct,1,328,0.1875,0.06406249999999994,6.171875,2.015625,1.75,2.40625
0,0,duplex_direct,1,329,0.171875,0.04406249999999997,6.390625,2.125,1.84375,2.421875
0,0,duplex_direct,1,330,0.125,0.00812499999999999,5.84375,2.0,1.8125,2.03125
0,0,duplex_direct,1,331,0.234375,0.10906250000000002,6.265625,2.375,1.796875,2.09375
0,0,duplex_direct,1,332,0.171875,0.044687499999999936,6.359375,2.171875,1.90625,2.28125
0,0,duplex_direct,1,333,0.25,0.11406249999999998,6.796875,2.484375,1.796875,2.515625
0,0,duplex_direct,1,334,0.203125,0.07499999999999996,6.40625,2.109375,1.890625,2.40625
0,0,duplex_direct,1,335,0.1875,0.06937499999999995,5.90625,2.015625,1.703125,2.1875
0,0,duplex_direct,1,336,0.140625,0.008437499999999999,6.609375,2.1875,1.890625,2.53125
0,0,duplex_direct,1,337,0.203125,0.07812499999999997,6.25,2.125,1.796875,2.328125
0,0,duplex_direct,1,338,0.171875,0.05874999999999998,5.65625,1.78125,1.84375,2.03125
0,0,duplex_direct,1,339,0.21875,0.0959375,6.140625,2.140625,1.828125,2.171875
0,0,duplex_direct,1,340,0.109375,-0.016562500000000008,6.296875,1.984375,1.8125,2.5
0,0,duplex_direct,1,341,0.203125,0.08000000000000002,6.15625,2.015625,1.8125,2.328125
0,0,duplex_direct,1,342,0.140625,0.017812499999999995,6.140625,2.15625,1.8125,2.171875
0,0,duplex_direct,1,343,0.203125,0.0778125,6.265625,2.015625,1.8125,2.4375
0,0,duplex_direct,1,344,0.140625,0.014687499999999987,6.296875,2.046875,1.859375,2.390625
0,0,duplex_direct,1,345,0.203125,0.07937499999999999,6.1875,2.03125,1.859375,2.296875
0,0,duplex_direct,1,346,0.15625,0.034687499999999975,6.078125,2.09375,1.625,2.359375
0,0,duplex_direct,1,347,0.140625,0.01562499999999999,6.25,2.171875,1.734375,2.34375
0,0,duplex_direct,1,348,0.234375,0.10937499999999999,6.25,1.96875,1.8125,2.46875
0,0,duplex_direct,1,349,0.234375,0.1171875,5.859375,1.9375,1.875,2.046875
0,0,duplex_direct,1,350,0.140625,0.012812499999999961,6.390625,2.28125,1.703125,2.40625
0,0,duplex_direct,1,351,0.03125,-0.09062500000000002,6.09375,1.875,1.921875,2.296875
0,0,duplex_direct,1,352,0.109375,-0.010625000000000002,6.0,2.0625,1.734375,2.203125
0,0,duplex_direct,1,353,0.1875,0.07406250000000003,5.671875,1.90625,1.859375,1.90625
0,0,duplex_direct,1,354,0.140625,0.01874999999999999,6.09375,2.109375,1.796875,2.1875
0,0,duplex_direct,1,355,0.15625,0.04281249999999998,5.671875,1.703125,1.765625,2.203125
0,0,duplex_direct,1,356,0.15625,0.03812499999999995,5.90625,1.828125,1.75,2.328125
0,0,duplex_direct,1,357,0.171875,0.043437499999999955,6.421875,2.078125,1.875,2.46875
0,0,duplex_direct,1,358,0.15625,0.03218749999999999,6.203125,1.96875,1.96875,2.265625
0,0,duplex_direct,1,359,0.171875,0.04906249999999995,6.140625,2.171875,1.796875,2.171875
0,0,duplex_direct,1,360,0.171875,0.057812499999999926,5.703125,1.90625,1.765625,2.03125
0,0,duplex_direct,1,361,0.15625,0.036874999999999984,5.96875,1.890625,1.671875,2.40625
0,0,duplex_direct,1,362,0.125,0.013749999999999995,5.5625,1.6875,1.71875,2.15625
0,0,duplex_direct,1,363,0.125,0.009999999999999997,5.75,2.078125,1.6875,1.984375
0,0,duplex_direct,1,364,0.140625,0.025312499999999984,5.765625,1.71875,1.703125,2.34375
0,0,duplex_direct,1,365,0.234375,0.11687500000000005,5.875,1.953125,1.765625,2.15625
0,0,duplex_direct,1,366,0.140625,0.02249999999999997,5.90625,2.015625,1.703125,2.1875
0,0,duplex_direct,1,367,0.109375,-0.013750000000000004,6.15625,2.09375,1.8125,2.25
0,0,duplex_direct,1,368,0.28125,0.16437500000000008,5.84375,2.15625,1.625,2.0625
0,0,duplex_direct,1,369,0.203125,0.08312500000000002,6.0,1.890625,1.921875,2.1875
0,0,duplex_direct,1,370,0.0625,-0.053437500000000034,5.796875,1.953125,1.703125,2.140625
0,0,duplex_direct,1,371,0.265625,0.15250000000000008,5.65625,1.75,1.609375,2.296875
0,0,duplex_direct,1,372,0.265625,0.1528125,5.640625,1.78125,1.8125,2.046875
0,0,duplex_direct,1,373,0.09375,-0.025312500000000043,5.953125,2.015625,1.671875,2.265625
0,0,duplex_direct,1,374,0.15625,0.03968749999999996,5.828125,2.046875,1.75,2.03125
0,0,duplex_direct,1,375,0.15625,0.03437499999999996,6.09375,2.03125,1.90625,2.15625
0,0,duplex_direct,1,376,0.21875,0.09812499999999992,6.03125,2.015625,1.796875,2.21875
0,0,duplex_direct,1,377,0.15625,0.03906249999999997,5.859375,2.09375,1.53125,2.234375
0,0,duplex_direct,1,378,0.09375,-0.020000000000000014,5.6875,1.546875,1.75,2.390625
0,0,duplex_direct,1,379,0.109375,-0.006562500000000004,5.796875,1.78125,1.75,2.265625
0,0,duplex_direct,1,380,0.15625,0.033124999999999974,6.15625,2.15625,1.734375,2.265625
0,0,duplex_direct,1,381,0.125,0.003124999999999998,6.09375,2.09375,1.65625,2.34375
0,0,duplex_direct,1,382,0.171875,0.049999999999999954,6.09375,2.015625,1.609375,2.46875
0,0,duplex_direct,1,383,0.109375,-0.0037500000000000137,5.65625,1.703125,1.6875,2.265625
0,0,duplex_direct,1,384,0.15625,0.03531249999999997,6.046875,1.9375,1.71875,2.390625
0,0,duplex_direct,1,385,0.15625,0.038124999999999985,5.90625,1.890625,1.609375,2.40625
0,0,duplex_direct,1,386,0.140625,0.02718749999999997,5.671875,1.890625,1.71875,2.0625
0,0,duplex_direct,1,387,0.1875,0.07531250000000002,5.609375,1.78125,1.75,2.078125
0,0,duplex_direct,1,388,0.1875,0.06187499999999998,6.28125,2.046875,1.65625,2.578125
0,0,duplex_direct,1,389,0.109375,-0.014375000000000004,6.1875,2.1875,1.46875,2.53125
0,0,duplex_direct,1,390,0.1875,0.06781249999999997,5.984375,1.9375,1.84375,2.203125
0,0,duplex_direct,1,391,0.0625,-0.06031250000000007,6.140625,1.921875,1.734375,2.484375
0,0,duplex_direct,1,392,0.078125,-0.030937500000000052,5.453125,1.75,1.609375,2.09375
0,0,duplex_direct,1,393,0.09375,-0.025937500000000044,5.984375,2.03125,1.8125,2.140625
0,0,duplex_direct,1,394,0.140625,0.021562499999999984,5.953125,1.84375,1.65625,2.453125
0,0,duplex_direct,1,395,0.203125,0.085625,5.875,1.8125,1.703125,2.359375
0,0,duplex_direct,1,396,0.125,0.005624999999999998,5.96875,1.96875,1.734375,2.265625
0,0,duplex_direct,1,397,0.140625,0.03343749999999995,5.359375,1.671875,1.546875,2.140625
0,0,duplex_direct,1,398,0.15625,0.051249999999999976,5.25,1.375,1.703125,2.171875
0,0,duplex_direct,1,399,0.171875,0.058749999999999976,5.65625,1.625,1.78125,2.25
0,0,duplex_direct,1,400,0.171875,0.06062499999999997,5.5625,1.78125,1.65625,2.125
0,0,duplex_direct,1,401,0.140625,0.02999999999999996,5.53125,1.640625,1.625,2.265625
0,0,duplex_direct,1,402,0.125,0.0125,5.625,1.875,1.609375,2.140625
0,0,duplex_direct,1,403,0.125,0.010624999999999999,5.71875,1.953125,1.671875,2.09375
0,0,duplex_direct,1,404,0.125,0.015312499999999995,5.484375,1.890625,1.578125,2.015625
0,0,duplex_direct,1,405,0.09375,-0.017187500000000015,5.546875,1.6875,1.71875,2.140625
0,0,duplex_direct,1,406,0.15625,0.04687499999999994,5.46875,1.734375,1.75,1.984375
0,0,duplex_direct,1,407,0.09375,-0.00531250000000001,4.953125,1.53125,1.6875,1.734375
0,0,duplex_direct,1,408,0.09375,-0.023437500000000003,5.859375,2.046875,1.796875,2.015625
0,0,duplex_direct,1,409,0.140625,0.02718749999999996,5.671875,1.734375,1.671875,2.265625
0,0,duplex_direct,1,410,0.140625,0.029687499999999964,5.546875,1.765625,1.734375,2.046875
0,0,duplex_direct,1,411,0.21875,0.11249999999999996,5.3125,1.625,1.71875,1.96875
0,0,duplex_direct,1,412,0.15625,0.05562499999999998,5.03125,1.46875,1.671875,1.890625
0,0,duplex_direct,1,413,0.171875,0.05937499999999997,5.625,1.8125,1.65625,2.15625
0,0,duplex_direct,1,414,0.140625,0.031874999999999994,5.4375,1.546875,1.75,2.140625
0,0,duplex_direct,1,415,0.21875,0.10468749999999998,5.703125,1.921875,1.71875,2.0625
0,0,duplex_direct,1,416,0.15625,0.03468749999999997,6.078125,1.9375,1.75,2.390625
0,0,duplex_direct,1,417,0.125,0.019999999999999997,5.25,1.5625,1.625,2.0625
0,0,duplex_direct,1,418,0.15625,0.05437499999999998,5.09375,1.671875,1.5625,1.859375
0,0,duplex_direct,1,419,0.140625,0.024999999999999984,5.78125,1.953125,1.65625,2.171875
0,0,duplex_direct,1,420,0.140625,0.03406249999999999,5.328125,1.609375,1.625,2.09375
0,0,duplex_direct,1,421,0.265625,0.15937500000000004,5.3125,1.65625,1.71875,1.9375
0,0,duplex_direct,1,422,0.109375,0.0009374999999999835,5.421875,1.6875,1.734375,2.0
0,0,duplex_direct,1,423,0.21875,0.10062500000000005,5.90625,1.765625,1.71875,2.421875
0,0,duplex_direct,1,424,0.09375,-0.024062500000000007,5.890625,1.984375,1.703125,2.203125
0,0,duplex_direct,1,425,0.140625,0.030312499999999992,5.515625,1.65625,1.65625,2.203125
0,0,duplex_direct,1,426,0.21875,0.10499999999999997,5.6875,1.859375,1.609375,2.21875
0,0,duplex_direct,1,427,0.15625,0.04031249999999998,5.796875,1.78125,1.6875,2.328125
0,0,duplex_direct,1,428,0.171875,0.05562499999999998,5.8125,2.03125,1.734375,2.046875
0,0,duplex_direct,1,429,0.09375,-0.027812500000000028,6.078125,2.25,1.6875,2.140625
0,0,duplex_direct,1,430,0.15625,0.05031249999999999,5.296875,1.59375,1.625,2.078125
0,0,duplex_direct,1,431,0.15625,0.04406249999999996,5.609375,1.96875,1.59375,2.046875
0,0,duplex_direct,1,432,0.1875,0.08093750000000002,5.328125,1.671875,1.703125,1.953125
0,0,duplex_direct,1,433,0.265625,0.15093750000000003,5.734375,1.71875,1.71875,2.296875
0,0,duplex_direct,1,434,0.15625,0.04374999999999998,5.625,1.75,1.6875,2.1875
0,0,duplex_direct,1,435,0.203125,0.09812500000000003,5.25,1.765625,1.5,1.984375
0,0,duplex_direct,1,436,0.15625,0.054374999999999965,5.09375,1.46875,1.625,2.0
0,0,duplex_direct,1,437,0.171875,0.05874999999999997,5.65625,1.859375,1.71875,2.078125
0,0,duplex_direct,1,438,0.203125,0.08749999999999995,5.78125,1.859375,1.65625,2.265625
0,0,duplex_direct,1,439,0.203125,0.08843749999999996,5.734375,1.84375,1.65625,2.234375
0,0,duplex_direct,1,440,0.15625,0.03249999999999998,6.1875,2.109375,1.765625,2.3125
0,0,duplex_direct,1,441,0.265625,0.15062500000000004,5.75,1.796875,1.609375,2.34375
0,0,duplex_direct,1,442,0.1875,0.07062499999999998,5.84375,1.984375,1.625,2.234375
0,0,duplex_direct,1,443,0.15625,0.04843749999999998,5.390625,1.875,1.53125,1.984375
0,0,duplex_direct,1,444,0.1875,0.06906249999999996,5.921875,1.96875,1.65625,2.296875
0,0,duplex_direct,1,445,0.109375,0.004062499999999978,5.265625,1.625,1.734375,1.90625
0,0,duplex_direct,1,446,0.15625,0.049062499999999926,5.359375,1.515625,1.734375,2.109375
0,0,duplex_direct,1,447,0.1875,0.08281249999999996,5.234375,1.71875,1.640625,1.875
0,0,duplex_direct,1,448,0.171875,0.06406249999999994,5.390625,1.6875,1.640625,2.0625
0,0,duplex_direct,1,449,0.1875,0.075,5.625,1.6875,1.78125,2.15625
0,0,duplex_direct,1,450,0.09375,-0.018750000000000006,5.625,1.9375,1.765625,1.921875
0,0,duplex_direct,1,451,0.140625,0.02656249999999993,5.703125,2.078125,1.75,1.875
0,0,duplex_direct,1,452,0.234375,0.12062500000000002,5.6875,1.71875,1.71875,2.25
0,0,duplex_direct,1,453,0.171875,0.05874999999999996,5.65625,1.640625,1.703125,2.3125
0,0,duplex_direct,1,454,0.21875,0.1028125,5.796875,2.15625,1.53125,2.109375
0,0,duplex_direct,1,455,0.21875,0.113125,5.28125,1.71875,1.765625,1.796875
0,0,duplex_direct,1,456,0.140625,0.027499999999999986,5.65625,2.03125,1.75,1.875
0,0,duplex_direct,1,457,0.296875,0.18531250000000016,5.578125,1.703125,1.625,2.25
0,0,duplex_direct,1,458,0.25,0.14062500000000006,5.46875,1.671875,1.671875,2.125
0,0,duplex_direct,1,459,0.15625,0.04281249999999994,5.671875,1.84375,1.6875,2.140625
0,0,duplex_direct,1,460,0.171875,0.054687499999999986,5.859375,1.875,1.828125,2.15625
0,0,duplex_direct,1,461,0.171875,0.05906249999999999,5.640625,1.75,1.78125,2.109375
0,0,duplex_direct,1,462,0.21875,0.11187500000000004,5.34375,1.671875,1.703125,1.96875
0,0,duplex_direct,1,463,0.203125,0.079375,6.1875,2.234375,1.546875,2.40625
0,0,duplex_direct,1,464,0.109375,-0.006250000000000023,5.78125,1.890625,1.78125,2.109375
0,0,duplex_direct,1,465,0.140625,0.02187499999999997,5.9375,2.09375,1.65625,2.1875
0,0,duplex_direct,1,466,0.09375,-0.021250000000000012,5.75,1.859375,1.8125,2.078125
0,0,duplex_direct,1,467,0.078125,-0.04500000000000005,6.15625,1.90625,1.71875,2.53125
0,0,duplex_direct,1,468,0.140625,0.029062499999999956,5.578125,1.75,1.640625,2.1875
0,0,duplex_direct,1,469,0.171875,0.05968749999999995,5.609375,1.9375,1.5,2.171875
0,0,duplex_direct,1,470,0.140625,0.02812499999999999,5.625,1.78125,1.75,2.09375
0,0,duplex_direct,1,471,0.25,0.1365625,5.671875,1.640625,1.75,2.28125
0,0,duplex_direct,1,472,0.1875,0.08,5.375,1.65625,1.703125,2.015625
0,0,duplex_direct,1,473,0.203125,0.08187500000000002,6.0625,2.046875,1.703125,2.3125
0,0,duplex_direct,1,474,0.1875,0.07406250000000002,5.671875,1.734375,1.78125,2.15625
0,0,duplex_direct,1,475,0.234375,0.12125000000000004,5.65625,1.84375,1.53125,2.28125
0,0,duplex_direct,1,476,0.171875,0.060937499999999936,5.546875,1.578125,1.609375,2.359375
0,0,duplex_direct,1,477,0.109375,-0.007812500000000023,5.859375,2.03125,1.671875,2.15625
0,0,duplex_direct,1,478,0.09375,-0.025312500000000033,5.953125,1.875,1.671875,2.40625
0,0,duplex_direct,1,479,0.234375,0.11468749999999998,5.984375,2.0625,1.75,2.171875
0,0,duplex_direct,1,480,0.15625,0.047812499999999966,5.421875,1.625,1.71875,2.078125
0,0,duplex_direct,1,481,0.125,0.015312499999999925,5.484375,1.8125,1.65625,2.015625
0,0,duplex_direct,1,482,0.15625,0.037187499999999964,5.953125,1.6875,1.90625,2.359375
0,0,duplex_direct,1,483,0.078125,-0.037500000000000026,5.78125,1.75,1.75,2.28125
0,0,duplex_direct,1,484,0.1875,0.05843749999999997,6.453125,2.1875,1.84375,2.421875
0,0,duplex_direct,1,485,0.15625,0.04062499999999995,5.78125,1.859375,1.71875,2.203125
0,0,duplex_direct,1,486,0.1875,0.0715625,5.796875,1.578125,1.75,2.46875
0,0,duplex_direct,1,487,0.171875,0.0575,5.71875,2.03125,1.71875,1.96875
0,0,duplex_direct,1,488,0.125,0.009062500000000003,5.796875,1.71875,1.625,2.453125
0,0,duplex_direct,1,489,0.15625,0.038124999999999985,5.90625,1.890625,1.71875,2.296875
0,0,duplex_direct,1,490,0.1875,0.07437499999999994,5.65625,1.5625,1.6875,2.40625
0,0,duplex_direct,1,491,0.265625,0.14406249999999998,6.078125,2.046875,1.8125,2.21875
0,0,duplex_direct,1,492,0.109375,0.004374999999999969,5.25,1.671875,1.65625,1.921875
0,0,duplex_direct,1,493,0.125,0.014999999999999994,5.5,1.6875,1.765625,2.046875
0,0,duplex_direct,1,494,0.234375,0.11812500000000002,5.8125,1.9375,1.53125,2.34375
0,0,duplex_direct,1,495,0.15625,0.03781249999999994,5.921875,1.875,1.734375,2.3125
0,0,duplex_direct,1,496,0.21875,0.09406250000000001,6.234375,1.796875,1.859375,2.578125
0,0,duplex_direct,1,497,0.09375,-0.02093750000000003,5.734375,1.609375,1.875,2.25
0,0,duplex_direct,1,498,0.1875,0.06906249999999996,5.921875,1.734375,1.6875,2.5
0,0,duplex_direct,1,499,0.296875,0.18437500000000007,5.625,1.765625,1.546875,2.3125
0,0,duplex_direct,1,500,0.1875,0.06843749999999994,5.953125,1.828125,1.796875,2.328125
0,0,duplex_direct,1,501,0.140625,0.018124999999999964,6.125,1.984375,1.828125,2.3125
0,0,duplex_direct,1,502,0.15625,0.05124999999999997,5.25,1.53125,1.703125,2.015625
0,0,duplex_direct,1,503,0.171875,0.06968750000000003,5.109375,1.5625,1.53125,2.015625
0,0,duplex_direct,1,504,0.140625,0.024062499999999945,5.828125,1.953125,1.671875,2.203125
0,0,duplex_direct,1,505,0.171875,0.05999999999999995,5.59375,1.71875,1.5,2.375
0,0,duplex_direct,1,506,0.1875,0.07500000000000001,5.625,1.890625,1.625,2.109375
0,0,duplex_direct,1,507,0.15625,0.048124999999999966,5.40625,1.8125,1.671875,1.921875
0,0,duplex_direct,1,508,0.125,0.013749999999999984,5.5625,1.734375,1.6875,2.140625
0,0,duplex_direct,1,509,0.21875,0.1059375,5.640625,1.796875,1.703125,2.140625
0,0,duplex_direct,1,510,0.15625,0.04249999999999998,5.6875,1.8125,1.625,2.25
0,0,duplex_direct,1,511,0.265625,0.1584375000000001,5.359375,1.96875,1.4375,1.953125
0,0,duplex_direct,1,512,0.171875,0.07437500000000001,4.875,1.375,1.46875,2.03125
0,0,duplex_direct,1,513,0.203125,0.09562500000000004,5.375,1.796875,1.5625,2.015625
0,0,duplex_direct,1,514,0.1875,0.0778125,5.484375,1.78125,1.53125,2.171875
0,0,duplex_direct,1,515,0.234375,0.1284375,5.296875,1.703125,1.53125,2.0625
0,0,duplex_direct,1,516,0.1875,0.07593749999999998,5.578125,1.8125,1.703125,2.0625
0,0,duplex_direct,1,517,0.21875,0.11125000000000004,5.375,1.65625,1.671875,2.046875
0,0,duplex_direct,1,518,0.109375,-0.0021875000000000236,5.578125,1.90625,1.75,1.921875
0,0,duplex_direct,1,519,0.203125,0.095,5.40625,1.96875,1.453125,1.984375
0,0,duplex_direct,1,520,0.140625,0.02906249999999997,5.578125,1.6875,1.625,2.265625
0,0,duplex_direct,1,521,0.15625,0.05093749999999999,5.265625,1.78125,1.53125,1.953125
0,0,duplex_direct,1,522,0.203125,0.09031249999999995,5.640625,2.078125,1.5,2.0625
0,0,duplex_direct,1,523,0.171875,0.05812499999999997,5.6875,1.953125,1.296875,2.4375
0,0,duplex_direct,1,524,0.046875,-0.05437500000000004,5.0625,1.5625,1.515625,1.984375
0,0,duplex_direct,1,525,0.21875,0.10531249999999998,5.671875,1.96875,1.34375,2.359375
0,0,duplex_direct,1,526,0.078125,-0.024062500000000007,5.109375,1.640625,1.515625,1.953125
0,0,duplex_direct,1,527,0.125,0.019374999999999976,5.28125,1.796875,1.390625,2.09375
0,0,duplex_direct,1,528,0.15625,0.044687499999999956,5.578125,1.71875,1.59375,2.265625
0,0,duplex_direct,1,529,0.1875,0.09187500000000003,4.78125,1.640625,1.34375,1.796875
0,0,duplex_direct,1,530,0.234375,0.1340625,5.015625,1.59375,1.421875,2.0
0,0,duplex_direct,1,531,0.125,0.022187499999999978,5.140625,1.765625,1.421875,1.953125
0,0,duplex_direct,1,532,0.15625,0.05156249999999999,5.234375,1.546875,1.5,2.1875
0,0,duplex_direct,1,533,0.125,0.011249999999999991,5.6875,1.953125,1.59375,2.140625
0,0,duplex_direct,1,534,0.1875,0.09125000000000005,4.8125,1.5,1.453125,1.859375
0,0,duplex_direct,1,535,0.234375,0.13,5.21875,1.71875,1.59375,1.90625
